26-Apr-2017 08:45:43 - INFO    :: RSSCHECK : delaying thread for 30 seconds to avoid locks.
26-Apr-2017 08:49:54 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:49:54 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:49:54 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:49:54 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:49:54 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:49:57 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:49:57 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:49:57 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:49:57 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:49:57 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:49:57 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:49:57 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:49:57 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:49:57 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:49:57 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:49:57 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:49:57 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:49:57 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:49:57 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:49:59 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:50:00 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:50:00 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:50:00 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:50:00 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:50:00 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:50:00 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:50:00 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:50:00 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:50:00 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:50:00 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:50:00 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:50:00 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:50:00 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:50:02 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:50:02 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:50:02 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:50:02 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:50:02 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:50:02 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:50:02 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:50:02 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:50:03 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:50:03 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:50:03 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:50:03 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:50:03 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:50:03 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:50:05 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:50:05 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:50:05 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:50:05 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:50:05 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:50:05 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:50:05 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:50:05 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:50:06 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:50:06 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:50:06 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:50:06 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:50:06 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:50:06 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:50:08 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:50:08 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:50:08 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:50:08 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:50:08 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:50:08 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:50:08 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:50:08 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:50:09 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:50:09 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:50:09 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:50:09 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:50:09 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:50:09 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:50:11 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:50:11 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:50:11 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:50:11 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:50:11 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:50:11 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:50:11 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:50:11 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:50:11 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:50:11 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:50:11 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:50:11 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:50:11 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:50:11 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:50:14 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:50:14 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:50:14 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:50:14 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:50:14 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:50:14 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:50:14 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:50:14 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:50:14 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:50:14 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:50:14 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:50:14 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:50:14 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:50:14 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:50:17 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:50:17 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:50:17 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:50:17 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:50:17 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:50:17 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:50:17 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:50:17 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:50:17 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:50:17 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:50:17 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:50:17 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:50:17 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:50:17 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:50:20 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:50:20 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:50:20 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:50:20 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:50:20 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:50:20 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:50:20 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:50:20 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:50:20 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:50:20 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:50:20 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:50:20 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:50:20 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:50:20 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:50:23 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:50:23 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:50:23 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:50:23 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:50:23 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:50:23 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:50:23 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:50:23 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:50:23 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:50:23 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:50:23 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:50:23 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:50:23 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:50:23 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:50:26 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:50:26 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:50:26 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:50:26 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:50:26 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:50:26 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:50:26 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:50:26 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:50:26 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:50:26 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:50:26 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:50:26 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:50:26 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:50:26 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:50:29 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:50:29 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:50:29 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:50:29 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:50:29 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:50:29 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:50:29 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:50:29 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:50:29 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:50:29 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
