2017-02-28 20:35:05,672::DEBUG::[interface:523] API-call from 172.17.0.1 [Radarr/0.2.0.375 (Linux 4.8)] {'start': u'0', 'apikey': u'c8207ddec0fbcb1ad3f8bcf264907b9d', 'limit': u'30', 'mode': u'history', 'output': u'json'}
2017-02-28 22:08:29,411::DEBUG::[decoder:108] Decoding 1488333691.89215.66@reader.easyusenet.nl
2017-02-28 22:08:29,413::DEBUG::[decoder:108] Decoding 1488333691.82724.62@reader.easyusenet.nl
2017-02-28 22:08:29,419::DEBUG::[decoder:108] Decoding 1488333691.84892.63@reader.easyusenet.nl
2017-02-28 22:08:29,425::DEBUG::[decoder:108] Decoding 1488333691.85617.64@reader.easyusenet.nl
2017-02-28 22:08:29,430::DEBUG::[nzbstuff:1289] Download Quality: enough=True, have=777859758, need=693840393, ratio=1.12109321661
2017-02-28 22:08:29,430::INFO::[assembler:88] Decoding /incomplete-downloads/The.Real.ONeals.S02E14.720p.HDTV.x264-AVS/the.real.oneals.s02e14.720p.hdtv.x264-avs.r05 yenc
2017-02-28 22:08:30,351::DEBUG::[decoder:108] Decoding 1488333691.96952.4@reader.easyusenet.nl
2017-02-28 22:08:30,458::DEBUG::[decoder:108] Decoding 1488333691.97695.5@reader.easyusenet.nl
2017-02-28 22:08:30,564::DEBUG::[decoder:108] Decoding 1488333692.01905.7@reader.easyusenet.nl
2017-02-28 22:08:30,620::DEBUG::[decoder:108] Decoding 1488333692.02391.8@reader.easyusenet.nl
2017-02-28 22:08:30,626::DEBUG::[decoder:108] Decoding 1488333692.02781.9@reader.easyusenet.nl
2017-02-28 22:08:31,036::DEBUG::[decoder:108] Decoding 1488333692.01453.6@reader.easyusenet.nl
2017-02-28 22:08:31,598::DEBUG::[decoder:108] Decoding 1488333692.03178.10@reader.easyusenet.nl
2017-02-28 22:08:31,649::DEBUG::[decoder:108] Decoding 1488333692.03575.11@reader.easyusenet.nl
2017-02-28 22:08:31,805::DEBUG::[decoder:108] Decoding 1488333692.04185.12@reader.easyusenet.nl
2017-02-28 22:08:31,811::DEBUG::[decoder:108] Decoding 1488333692.04569.13@reader.easyusenet.nl
2017-02-28 22:08:31,817::DEBUG::[decoder:108] Decoding 1488333692.05695.14@reader.easyusenet.nl
2017-02-28 22:08:32,019::DEBUG::[decoder:108] Decoding 1488333692.07009.15@reader.easyusenet.nl
2017-02-28 22:08:32,278::DEBUG::[bpsmeter:268] bps: 3776462.32653
2017-02-28 22:08:32,988::DEBUG::[decoder:108] Decoding 1488333692.07409.16@reader.easyusenet.nl
2017-02-28 22:08:33,038::DEBUG::[decoder:108] Decoding 1488333692.08401.17@reader.easyusenet.nl
2017-02-28 22:08:33,140::DEBUG::[decoder:108] Decoding 1488333692.09170.18@reader.easyusenet.nl
2017-02-28 22:08:33,146::DEBUG::[decoder:108] Decoding 1488333692.10514.19@reader.easyusenet.nl
2017-02-28 22:08:33,151::DEBUG::[decoder:108] Decoding 1488333692.10916.20@reader.easyusenet.nl
2017-02-28 22:08:33,246::DEBUG::[decoder:108] Decoding 1488333692.11679.21@reader.easyusenet.nl
2017-02-28 22:08:34,366::DEBUG::[decoder:108] Decoding 1488333692.17293.22@reader.easyusenet.nl
2017-02-28 22:08:34,372::DEBUG::[decoder:108] Decoding 1488333692.19688.23@reader.easyusenet.nl
2017-02-28 22:08:34,472::DEBUG::[decoder:108] Decoding 1488333692.24319.24@reader.easyusenet.nl
2017-02-28 22:08:34,478::DEBUG::[decoder:108] Decoding 1488333692.26447.25@reader.easyusenet.nl
2017-02-28 22:08:34,483::DEBUG::[decoder:108] Decoding 1488333692.26837.26@reader.easyusenet.nl
2017-02-28 22:08:34,489::DEBUG::[decoder:108] Decoding 1488333692.27211.27@reader.easyusenet.nl
2017-02-28 22:08:35,512::DEBUG::[decoder:108] Decoding 1488333692.32988.32@reader.easyusenet.nl
2017-02-28 22:08:35,567::DEBUG::[decoder:108] Decoding 1488333692.27625.28@reader.easyusenet.nl
2017-02-28 22:08:35,622::DEBUG::[decoder:108] Decoding 1488333692.28677.29@reader.easyusenet.nl
2017-02-28 22:08:35,677::DEBUG::[decoder:108] Decoding 1488333692.34308.33@reader.easyusenet.nl
2017-02-28 22:08:35,683::DEBUG::[decoder:108] Decoding 1488333692.29074.30@reader.easyusenet.nl
2017-02-28 22:08:35,732::DEBUG::[decoder:108] Decoding 1488333692.31445.31@reader.easyusenet.nl
2017-02-28 22:08:36,549::DEBUG::[decoder:108] Decoding 1488333692.35444.34@reader.easyusenet.nl
2017-02-28 22:08:36,958::DEBUG::[decoder:108] Decoding 1488333692.35853.35@reader.easyusenet.nl
2017-02-28 22:08:36,964::DEBUG::[decoder:108] Decoding 1488333692.36259.36@reader.easyusenet.nl
2017-02-28 22:08:37,014::DEBUG::[decoder:108] Decoding 1488333692.38381.37@reader.easyusenet.nl
2017-02-28 22:08:37,019::DEBUG::[decoder:108] Decoding 1488333692.39875.38@reader.easyusenet.nl
2017-02-28 22:08:37,025::DEBUG::[decoder:108] Decoding 1488333692.42154.39@reader.easyusenet.nl
2017-02-28 22:08:37,327::DEBUG::[bpsmeter:268] bps: 3750942.9679
2017-02-28 22:08:37,811::DEBUG::[interface:523] API-call from 172.17.0.1 [Radarr/0.2.0.375 (Linux 4.8)] {'start': u'0', 'apikey': u'c8207ddec0fbcb1ad3f8bcf264907b9d', 'limit': u'0', 'mode': u'queue', 'output': u'json'}
2017-02-28 22:08:37,815::DEBUG::[interface:523] API-call from 172.17.0.1 [Radarr/0.2.0.375 (Linux 4.8)] {'start': u'0', 'apikey': u'c8207ddec0fbcb1ad3f8bcf264907b9d', 'limit': u'30', 'mode': u'history', 'output': u'json'}
2017-02-28 22:08:37,884::DEBUG::[decoder:108] Decoding 1488333692.44399.40@reader.easyusenet.nl
2017-02-28 22:08:38,247::DEBUG::[decoder:108] Decoding 1488333692.45200.41@reader.easyusenet.nl
2017-02-28 22:08:38,297::DEBUG::[decoder:108] Decoding 1488333692.47241.42@reader.easyusenet.nl
2017-02-28 22:08:38,303::DEBUG::[decoder:108] Decoding 1488333692.47867.43@reader.easyusenet.nl
2017-02-28 22:08:38,308::DEBUG::[decoder:108] Decoding 1488333692.48578.44@reader.easyusenet.nl
2017-02-28 22:08:38,314::DEBUG::[decoder:108] Decoding 1488333692.49383.45@reader.easyusenet.nl
2017-02-28 22:08:39,119::DEBUG::[decoder:108] Decoding 1488333692.52847.46@reader.easyusenet.nl
2017-02-28 22:08:39,478::DEBUG::[decoder:108] Decoding 1488333692.53543.47@reader.easyusenet.nl
2017-02-28 22:08:39,529::DEBUG::[decoder:108] Decoding 1488333692.55221.48@reader.easyusenet.nl
2017-02-28 22:08:39,535::DEBUG::[decoder:108] Decoding 1488333692.56751.49@reader.easyusenet.nl
2017-02-28 22:08:39,541::DEBUG::[decoder:108] Decoding 1488333692.58055.50@reader.easyusenet.nl
2017-02-28 22:08:39,546::DEBUG::[decoder:108] Decoding 1488333692.58509.51@reader.easyusenet.nl
2017-02-28 22:08:40,401::DEBUG::[decoder:108] Decoding 1488333692.59168.52@reader.easyusenet.nl
2017-02-28 22:08:40,760::DEBUG::[decoder:108] Decoding 1488333692.60241.53@reader.easyusenet.nl
2017-02-28 22:08:40,811::DEBUG::[decoder:108] Decoding 1488333692.61792.54@reader.easyusenet.nl
2017-02-28 22:08:40,817::DEBUG::[decoder:108] Decoding 1488333692.62217.55@reader.easyusenet.nl
2017-02-28 22:08:40,823::DEBUG::[decoder:108] Decoding 1488333692.65434.56@reader.easyusenet.nl
2017-02-28 22:08:40,829::DEBUG::[decoder:108] Decoding 1488333692.66981.57@reader.easyusenet.nl
2017-02-28 22:08:41,683::DEBUG::[decoder:108] Decoding 1488333692.67409.58@reader.easyusenet.nl
2017-02-28 22:08:42,044::DEBUG::[decoder:108] Decoding 1488333692.67822.59@reader.easyusenet.nl
2017-02-28 22:08:42,050::DEBUG::[decoder:108] Decoding 1488333692.70691.60@reader.easyusenet.nl
2017-02-28 22:08:42,056::DEBUG::[decoder:108] Decoding 1488333692.71215.61@reader.easyusenet.nl
2017-02-28 22:08:42,095::DEBUG::[decoder:108] Decoding 1488333692.72156.62@reader.easyusenet.nl
2017-02-28 22:08:42,101::DEBUG::[decoder:108] Decoding 1488333692.73358.63@reader.easyusenet.nl
2017-02-28 22:08:42,257::DEBUG::[decoder:108] Decoding 1488333692.81980.66@reader.easyusenet.nl
2017-02-28 22:08:42,360::DEBUG::[bpsmeter:268] bps: 3784413.37999
2017-02-28 22:08:42,815::DEBUG::[decoder:108] Decoding 1488333692.75414.64@reader.easyusenet.nl
2017-02-28 22:08:43,175::DEBUG::[decoder:108] Decoding 1488333692.79211.65@reader.easyusenet.nl
2017-02-28 22:08:43,180::DEBUG::[nzbstuff:1289] Download Quality: enough=True, have=777859758, need=693840393, ratio=1.12109321661
2017-02-28 22:08:43,181::INFO::[assembler:88] Decoding /incomplete-downloads/The.Real.ONeals.S02E14.720p.HDTV.x264-AVS/the.real.oneals.s02e14.720p.hdtv.x264-avs.r06 yenc
2017-02-28 22:08:43,282::DEBUG::[decoder:108] Decoding 1488333692.84214.2@reader.easyusenet.nl
2017-02-28 22:08:43,287::DEBUG::[decoder:108] Decoding 1488333692.85065.3@reader.easyusenet.nl
2017-02-28 22:08:43,293::DEBUG::[decoder:108] Decoding 1488333692.85635.4@reader.easyusenet.nl
2017-02-28 22:08:43,743::DEBUG::[decoder:108] Decoding 1488333692.86184.5@reader.easyusenet.nl
2017-02-28 22:08:44,306::DEBUG::[decoder:108] Decoding 1488333692.87872.6@reader.easyusenet.nl
2017-02-28 22:08:44,361::DEBUG::[decoder:108] Decoding 1488333692.88332.7@reader.easyusenet.nl
2017-02-28 22:08:44,467::DEBUG::[decoder:108] Decoding 1488333692.89214.8@reader.easyusenet.nl
2017-02-28 22:08:44,473::DEBUG::[decoder:108] Decoding 1488333692.89592.9@reader.easyusenet.nl
2017-02-28 22:08:44,478::DEBUG::[decoder:108] Decoding 1488333692.92962.10@reader.easyusenet.nl
2017-02-28 22:08:45,080::DEBUG::[decoder:108] Decoding 1488333692.94174.11@reader.easyusenet.nl
2017-02-28 22:08:45,642::DEBUG::[decoder:108] Decoding 1488333692.94703.12@reader.easyusenet.nl
2017-02-28 22:08:45,648::DEBUG::[decoder:108] Decoding 1488333692.95109.13@reader.easyusenet.nl
2017-02-28 22:08:45,749::DEBUG::[decoder:108] Decoding 1488333692.95495.14@reader.easyusenet.nl
2017-02-28 22:08:45,754::DEBUG::[decoder:108] Decoding 1488333692.96028.15@reader.easyusenet.nl
2017-02-28 22:08:45,759::DEBUG::[decoder:108] Decoding 1488333692.96419.16@reader.easyusenet.nl
2017-02-28 22:08:46,311::DEBUG::[decoder:108] Decoding 1488333692.97719.17@reader.easyusenet.nl
2017-02-28 22:08:46,873::DEBUG::[decoder:108] Decoding 1488333692.98926.18@reader.easyusenet.nl
2017-02-28 22:08:46,929::DEBUG::[decoder:108] Decoding 1488333692.99537.19@reader.easyusenet.nl
2017-02-28 22:08:46,984::DEBUG::[decoder:108] Decoding 1488333693.01966.20@reader.easyusenet.nl
2017-02-28 22:08:46,990::DEBUG::[decoder:108] Decoding 1488333693.04032.21@reader.easyusenet.nl
2017-02-28 22:08:46,995::DEBUG::[decoder:108] Decoding 1488333693.08593.22@reader.easyusenet.nl
2017-02-28 22:08:47,395::DEBUG::[bpsmeter:268] bps: 3759663.93228
2017-02-28 22:08:47,598::DEBUG::[decoder:108] Decoding 1488333693.10520.23@reader.easyusenet.nl
2017-02-28 22:08:48,160::DEBUG::[decoder:108] Decoding 1488333693.11589.24@reader.easyusenet.nl
2017-02-28 22:08:48,165::DEBUG::[decoder:108] Decoding 1488333693.14842.25@reader.easyusenet.nl
2017-02-28 22:08:48,266::DEBUG::[decoder:108] Decoding 1488333693.17824.26@reader.easyusenet.nl
2017-02-28 22:08:48,272::DEBUG::[decoder:108] Decoding 1488333693.19953.27@reader.easyusenet.nl
2017-02-28 22:08:48,277::DEBUG::[decoder:108] Decoding 1488333693.21942.28@reader.easyusenet.nl
2017-02-28 22:08:48,828::DEBUG::[decoder:108] Decoding 1488333693.22323.29@reader.easyusenet.nl
2017-02-28 22:08:49,391::DEBUG::[decoder:108] Decoding 1488333693.23099.30@reader.easyusenet.nl
2017-02-28 22:08:49,446::DEBUG::[decoder:108] Decoding 1488333693.23507.31@reader.easyusenet.nl
2017-02-28 22:08:49,552::DEBUG::[decoder:108] Decoding 1488333693.24861.32@reader.easyusenet.nl
2017-02-28 22:08:49,558::DEBUG::[decoder:108] Decoding 1488333693.25253.33@reader.easyusenet.nl
2017-02-28 22:08:49,563::DEBUG::[decoder:108] Decoding 1488333693.26218.34@reader.easyusenet.nl
2017-02-28 22:08:50,114::DEBUG::[decoder:108] Decoding 1488333693.29479.35@reader.easyusenet.nl
2017-02-28 22:08:50,676::DEBUG::[decoder:108] Decoding 1488333693.29865.36@reader.easyusenet.nl
2017-02-28 22:08:50,682::DEBUG::[decoder:108] Decoding 1488333693.31445.37@reader.easyusenet.nl
2017-02-28 22:08:50,782::DEBUG::[decoder:108] Decoding 1488333693.31853.38@reader.easyusenet.nl
2017-02-28 22:08:50,788::DEBUG::[decoder:108] Decoding 1488333693.33306.39@reader.easyusenet.nl
2017-02-28 22:08:50,793::DEBUG::[decoder:108] Decoding 1488333693.36501.40@reader.easyusenet.nl
2017-02-28 22:08:51,406::DEBUG::[decoder:108] Decoding 1488333693.37428.41@reader.easyusenet.nl
2017-02-28 22:08:51,969::DEBUG::[decoder:108] Decoding 1488333693.40695.42@reader.easyusenet.nl
2017-02-28 22:08:51,975::DEBUG::[decoder:108] Decoding 1488333693.41085.43@reader.easyusenet.nl
2017-02-28 22:08:52,076::DEBUG::[decoder:108] Decoding 1488333693.41501.44@reader.easyusenet.nl
2017-02-28 22:08:52,082::DEBUG::[decoder:108] Decoding 1488333693.42483.45@reader.easyusenet.nl
2017-02-28 22:08:52,088::DEBUG::[decoder:108] Decoding 1488333693.42884.46@reader.easyusenet.nl
2017-02-28 22:08:52,441::DEBUG::[bpsmeter:268] bps: 3751748.92936
2017-02-28 22:08:52,644::DEBUG::[decoder:108] Decoding 1488333693.43268.47@reader.easyusenet.nl
2017-02-28 22:08:53,206::DEBUG::[decoder:108] Decoding 1488333693.46382.48@reader.easyusenet.nl
2017-02-28 22:08:53,212::DEBUG::[decoder:108] Decoding 1488333693.49041.49@reader.easyusenet.nl
2017-02-28 22:08:53,317::DEBUG::[decoder:108] Decoding 1488333693.49446.50@reader.easyusenet.nl
2017-02-28 22:08:53,324::DEBUG::[decoder:108] Decoding 1488333693.49837.51@reader.easyusenet.nl
2017-02-28 22:08:53,329::DEBUG::[decoder:108] Decoding 1488333693.51636.52@reader.easyusenet.nl
2017-02-28 22:08:53,930::DEBUG::[decoder:108] Decoding 1488333693.52029.53@reader.easyusenet.nl
2017-02-28 22:08:54,493::DEBUG::[decoder:108] Decoding 1488333693.53465.54@reader.easyusenet.nl
2017-02-28 22:08:54,499::DEBUG::[decoder:108] Decoding 1488333693.55972.55@reader.easyusenet.nl
2017-02-28 22:08:54,600::DEBUG::[decoder:108] Decoding 1488333693.56485.56@reader.easyusenet.nl
2017-02-28 22:08:54,605::DEBUG::[decoder:108] Decoding 1488333693.58008.57@reader.easyusenet.nl
2017-02-28 22:08:54,611::DEBUG::[decoder:108] Decoding 1488333693.61360.58@reader.easyusenet.nl
2017-02-28 22:08:55,111::DEBUG::[decoder:108] Decoding 1488333693.61779.59@reader.easyusenet.nl
2017-02-28 22:08:55,623::DEBUG::[decoder:108] Decoding 1488333693.62788.60@reader.easyusenet.nl
2017-02-28 22:08:55,730::DEBUG::[decoder:108] Decoding 1488333693.65825.62@reader.easyusenet.nl
2017-02-28 22:08:55,780::DEBUG::[decoder:108] Decoding 1488333693.70343.63@reader.easyusenet.nl
2017-02-28 22:08:55,786::DEBUG::[decoder:108] Decoding 1488333693.72990.64@reader.easyusenet.nl
2017-02-28 22:08:55,892::DEBUG::[decoder:108] Decoding 1488333693.74948.66@reader.easyusenet.nl
2017-02-28 22:08:55,944::DEBUG::[decoder:108] Decoding 1488333693.63179.61@reader.easyusenet.nl
2017-02-28 22:08:56,253::DEBUG::[decoder:108] Decoding 1488333693.74570.65@reader.easyusenet.nl
2017-02-28 22:08:56,258::DEBUG::[nzbstuff:1289] Download Quality: enough=True, have=777859758, need=693840393, ratio=1.12109321661
2017-02-28 22:08:56,258::DEBUG::[__init__:896] Saving data for SABnzbd_nzo_3gDRTV in /incomplete-downloads/The.Real.ONeals.S02E14.720p.HDTV.x264-AVS/__ADMIN__
2017-02-28 22:08:56,267::INFO::[__init__:969] Saving data for totals10.sab in /config/admin/totals10.sab
2017-02-28 22:08:56,267::INFO::[assembler:88] Decoding /incomplete-downloads/The.Real.ONeals.S02E14.720p.HDTV.x264-AVS/the.real.oneals.s02e14.720p.hdtv.x264-avs.r07 yenc
2017-02-28 22:08:57,019::DEBUG::[decoder:108] Decoding 1488333693.75654.2@reader.easyusenet.nl
2017-02-28 22:08:57,026::DEBUG::[decoder:108] Decoding 1488333693.76045.3@reader.easyusenet.nl
2017-02-28 22:08:57,031::DEBUG::[decoder:108] Decoding 1488333693.76473.4@reader.easyusenet.nl
2017-02-28 22:08:57,232::DEBUG::[decoder:108] Decoding 1488333693.77479.5@reader.easyusenet.nl
2017-02-28 22:08:57,238::DEBUG::[decoder:108] Decoding 1488333693.77863.6@reader.easyusenet.nl
2017-02-28 22:08:57,444::DEBUG::[bpsmeter:268] bps: 3741891.17957
2017-02-28 22:08:57,495::DEBUG::[decoder:108] Decoding 1488333693.78805.7@reader.easyusenet.nl
2017-02-28 22:08:58,260::DEBUG::[decoder:108] Decoding 1488333693.79201.8@reader.easyusenet.nl
2017-02-28 22:08:58,266::DEBUG::[decoder:108] Decoding 1488333693.80369.9@reader.easyusenet.nl
2017-02-28 22:08:58,271::DEBUG::[decoder:108] Decoding 1488333693.80749.10@reader.easyusenet.nl
2017-02-28 22:08:58,467::DEBUG::[decoder:108] Decoding 1488333693.81780.11@reader.easyusenet.nl
2017-02-28 22:08:58,474::DEBUG::[decoder:108] Decoding 1488333693.82371.12@reader.easyusenet.nl
2017-02-28 22:08:58,776::DEBUG::[decoder:108] Decoding 1488333693.83190.13@reader.easyusenet.nl
2017-02-28 22:08:59,540::DEBUG::[decoder:108] Decoding 1488333693.83579.14@reader.easyusenet.nl
2017-02-28 22:08:59,546::DEBUG::[decoder:108] Decoding 1488333693.83981.15@reader.easyusenet.nl
2017-02-28 22:08:59,552::DEBUG::[decoder:108] Decoding 1488333693.84644.16@reader.easyusenet.nl
2017-02-28 22:08:59,748::DEBUG::[decoder:108] Decoding 1488333693.90659.17@reader.easyusenet.nl
2017-02-28 22:08:59,753::DEBUG::[decoder:108] Decoding 1488333693.94340.18@reader.easyusenet.nl
2017-02-28 22:08:59,955::DEBUG::[decoder:108] Decoding 1488333693.97425.19@reader.easyusenet.nl
2017-02-28 22:09:00,766::DEBUG::[decoder:108] Decoding 1488333694.00242.21@reader.easyusenet.nl
2017-02-28 22:09:00,771::DEBUG::[decoder:108] Decoding 1488333694.01764.22@reader.easyusenet.nl
2017-02-28 22:09:00,974::DEBUG::[decoder:108] Decoding 1488333693.99850.20@reader.easyusenet.nl
2017-02-28 22:09:01,025::DEBUG::[decoder:108] Decoding 1488333694.02665.23@reader.easyusenet.nl
2017-02-28 22:09:01,031::DEBUG::[decoder:108] Decoding 1488333694.03407.24@reader.easyusenet.nl
2017-02-28 22:09:01,233::DEBUG::[decoder:108] Decoding 1488333694.05414.25@reader.easyusenet.nl
2017-02-28 22:09:01,999::DEBUG::[decoder:108] Decoding 1488333694.07750.26@reader.easyusenet.nl
2017-02-28 22:09:02,005::DEBUG::[decoder:108] Decoding 1488333694.09656.27@reader.easyusenet.nl
2017-02-28 22:09:02,212::DEBUG::[decoder:108] Decoding 1488333694.10054.28@reader.easyusenet.nl
2017-02-28 22:09:02,262::DEBUG::[decoder:108] Decoding 1488333694.10444.29@reader.easyusenet.nl
2017-02-28 22:09:02,268::DEBUG::[decoder:108] Decoding 1488333694.11395.30@reader.easyusenet.nl
2017-02-28 22:09:02,469::DEBUG::[bpsmeter:268] bps: 3763100.25669
2017-02-28 22:09:02,470::DEBUG::[decoder:108] Decoding 1488333694.11808.31@reader.easyusenet.nl
2017-02-28 22:09:03,335::DEBUG::[decoder:108] Decoding 1488333694.12714.32@reader.easyusenet.nl
2017-02-28 22:09:03,341::DEBUG::[decoder:108] Decoding 1488333694.15127.33@reader.easyusenet.nl
2017-02-28 22:09:03,543::DEBUG::[decoder:108] Decoding 1488333694.19449.34@reader.easyusenet.nl
2017-02-28 22:09:03,549::DEBUG::[decoder:108] Decoding 1488333694.22892.35@reader.easyusenet.nl
2017-02-28 22:09:03,554::DEBUG::[decoder:108] Decoding 1488333694.24725.36@reader.easyusenet.nl
2017-02-28 22:09:03,650::DEBUG::[decoder:108] Decoding 1488333694.25246.37@reader.easyusenet.nl
2017-02-28 22:09:04,617::DEBUG::[decoder:108] Decoding 1488333694.28871.40@reader.easyusenet.nl
2017-02-28 22:09:04,623::DEBUG::[decoder:108] Decoding 1488333694.27720.38@reader.easyusenet.nl
2017-02-28 22:09:04,773::DEBUG::[decoder:108] Decoding 1488333694.29264.41@reader.easyusenet.nl
2017-02-28 22:09:04,779::DEBUG::[decoder:108] Decoding 1488333694.29680.42@reader.easyusenet.nl
2017-02-28 22:09:04,834::DEBUG::[decoder:108] Decoding 1488333694.28134.39@reader.easyusenet.nl
2017-02-28 22:09:04,889::DEBUG::[decoder:108] Decoding 1488333694.30082.43@reader.easyusenet.nl
2017-02-28 22:09:05,857::DEBUG::[decoder:108] Decoding 1488333694.30518.44@reader.easyusenet.nl
2017-02-28 22:09:05,913::DEBUG::[decoder:108] Decoding 1488333694.30900.45@reader.easyusenet.nl
2017-02-28 22:09:06,015::DEBUG::[decoder:108] Decoding 1488333694.31499.46@reader.easyusenet.nl
2017-02-28 22:09:06,021::DEBUG::[decoder:108] Decoding 1488333694.32201.47@reader.easyusenet.nl
2017-02-28 22:09:06,122::DEBUG::[decoder:108] Decoding 1488333694.32597.48@reader.easyusenet.nl
2017-02-28 22:09:06,128::DEBUG::[decoder:108] Decoding 1488333694.33011.49@reader.easyusenet.nl
2017-02-28 22:09:07,191::DEBUG::[decoder:108] Decoding 1488333694.34420.50@reader.easyusenet.nl
2017-02-28 22:09:07,197::DEBUG::[decoder:108] Decoding 1488333694.34820.51@reader.easyusenet.nl
2017-02-28 22:09:07,298::DEBUG::[decoder:108] Decoding 1488333694.35222.52@reader.easyusenet.nl
2017-02-28 22:09:07,303::DEBUG::[decoder:108] Decoding 1488333694.41156.53@reader.easyusenet.nl
2017-02-28 22:09:07,404::DEBUG::[decoder:108] Decoding 1488333694.41537.54@reader.easyusenet.nl
2017-02-28 22:09:07,411::DEBUG::[decoder:108] Decoding 1488333694.44799.55@reader.easyusenet.nl
2017-02-28 22:09:07,512::DEBUG::[bpsmeter:268] bps: 3786400.98839
2017-02-28 22:09:07,825::DEBUG::[interface:523] API-call from 172.17.0.1 [Radarr/0.2.0.375 (Linux 4.8)] {'start': u'0', 'apikey': u'c8207ddec0fbcb1ad3f8bcf264907b9d', 'limit': u'0', 'mode': u'queue', 'output': u'json'}
2017-02-28 22:09:07,830::DEBUG::[interface:523] API-call from 172.17.0.1 [Radarr/0.2.0.375 (Linux 4.8)] {'start': u'0', 'apikey': u'c8207ddec0fbcb1ad3f8bcf264907b9d', 'limit': u'30', 'mode': u'history', 'output': u'json'}
2017-02-28 22:09:08,375::DEBUG::[decoder:108] Decoding 1488333694.47248.56@reader.easyusenet.nl
2017-02-28 22:09:08,430::DEBUG::[decoder:108] Decoding 1488333694.52138.57@reader.easyusenet.nl
2017-02-28 22:09:08,536::DEBUG::[decoder:108] Decoding 1488333694.52577.58@reader.easyusenet.nl
2017-02-28 22:09:08,542::DEBUG::[decoder:108] Decoding 1488333694.52960.59@reader.easyusenet.nl
2017-02-28 22:09:08,643::DEBUG::[decoder:108] Decoding 1488333694.54626.60@reader.easyusenet.nl
2017-02-28 22:09:08,648::DEBUG::[decoder:108] Decoding 1488333694.56029.61@reader.easyusenet.nl
2017-02-28 22:09:09,007::DEBUG::[decoder:108] Decoding 1488333694.60145.66@reader.easyusenet.nl
2017-02-28 22:09:09,565::DEBUG::[decoder:108] Decoding 1488333694.57065.62@reader.easyusenet.nl
2017-02-28 22:09:09,616::DEBUG::[decoder:108] Decoding 1488333694.58540.63@reader.easyusenet.nl
2017-02-28 22:09:09,722::DEBUG::[decoder:108] Decoding 1488333694.59027.64@reader.easyusenet.nl
